sample.name,wwtp,wrf,collection.date,season,pore.size,index,GenomeName,RefSeqID,Proteins,Reference,Size (Kb),realm (Reference),realm (prediction),phylum (Reference),phylum (prediction),class (Reference),class (prediction),order (Reference),order (prediction),family (Reference),family (prediction),subfamily (Reference),subfamily (prediction),genus (Reference),genus (prediction),network
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,1409,Escherichia phage ECBP1,NC_018854.1,82,TRUE,69.855,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Enquatrovirinae,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Gamaleyavirus,Gamaleyavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,1438,Escherichia phage IME11,NC_019423.1,91,TRUE,72.57,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Enquatrovirinae,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Gamaleyavirus,Gamaleyavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,1911,Shigella phage pSb-1,NC_023589.1,103,TRUE,71.629,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Enquatrovirinae,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Gamaleyavirus,Gamaleyavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,2012,Escherichia phage Bp4,NC_024142.2,94,TRUE,72.583,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Enquatrovirinae,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Gamaleyavirus,Gamaleyavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,2073,Escherichia phage vB_EcoP_PhAPEC5,NC_024786.1,83,TRUE,71.248,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Enquatrovirinae,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Gamaleyavirus,Gamaleyavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,2077,Escherichia phage vB_EcoP_PhAPEC7,NC_024790.1,83,TRUE,71.778,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Enquatrovirinae,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Gamaleyavirus,Gamaleyavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,2973,Escherichia phage EC1-UPM,NC_041906.1,80,TRUE,70.912,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Enquatrovirinae,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Gamaleyavirus,Gamaleyavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4121,Sinorhizobium phage ort11,NC_049469.1,103,TRUE,75.239,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Huelvavirus,Huelvavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4753,Pseudomonas phage inbricus,NC_054970.1,76,TRUE,70.211,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Rothmandenesvirinae,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Inbricusvirus,Inbricusvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,1901,Erwinia phage Ea9-2,NC_023579.1,94,TRUE,75.568,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Erskinevirinae,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Johnsonvirus,Johnsonvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,2752,Erwinia phage vB_EamP_Frozen,NC_031062.2,92,TRUE,75.147,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Erskinevirinae,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Johnsonvirus,Johnsonvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,1878,Achromobacter phage JWAlpha,NC_023556.1,91,TRUE,72.329,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Rothmandenesvirinae,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Jwalphavirus,Jwalphavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,3813,Klebsiella phage KP8,NC_048700.1,97,TRUE,73.679,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Enquatrovirinae,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Kaypoctavirus,Kaypoctavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,608,Shigella virus Moo19,MZ358387.1,86,TRUE,72.458,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Enquatrovirinae,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Moovirus,Moovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4978,Agrobacterium phage OLIVR1,NC_055840.1,108,TRUE,75.576,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Oliverunavirus,Oliverunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,5121,Alcaligenes phage vB_Af_QDWS595,OK149171.2,74,TRUE,70.466,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Petruschkyvirus,Petruschkyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,599,Stenotrophomonas phage Philippe,MZ326861.1,95,TRUE,74.717,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Philippevirus,Philippevirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,596,Stenotrophomonas phage Paxi,MZ326856.1,89,TRUE,74.962,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Pokkenvirus,Pokkenvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,597,Stenotrophomonas phage Piffle,MZ326857.1,90,TRUE,76.332,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Pokkenvirus,Pokkenvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4115,Stenotrophomonas phage Pokken,NC_049463.1,93,TRUE,76.239,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Pokkenvirus,Pokkenvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4754,Achromobacter phage vB_AxyP_19-32_Axy10,NC_054971.1,83,TRUE,73.898,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Rothmandenesvirinae,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Pourcelvirus,Pourcelvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4755,Achromobacter phage vB_AxyP_19-32_Axy11,NC_054972.1,81,TRUE,73.413,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Rothmandenesvirinae,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Pourcelvirus,Pourcelvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,3816,Xanthomonas phage RiverRider,NC_048703.1,90,TRUE,76.335,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Riverridervirus,Riverridervirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,567,Rhizobium phage RHph_X2_28B,MW960036.1,102,TRUE,76.359,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Xoxocotlavirus,Xoxocotlavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4162,Erwinia phage phiEaP8,NC_049510.1,78,TRUE,75.929,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Erskinevirinae,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Yonginvirus,Yonginvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4108,Pseudomonas phage Zuri,NC_049456.2,98,TRUE,75.873,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,Enquatrovirinae|Demetervirinae|nan|Rothmandenesvirinae|Erskinevirinae,Zurivirus,Zurivirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4031,Vibrio phage vB_VspP_pVa5,NC_049379.1,106,TRUE,78.145,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Pontosvirinae,Fuhrmanvirinae|Pontosvirinae,Galateavirus,Galateavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,1601,Pseudoalteromonas phage pYD6-A,NC_020849.1,99,TRUE,76.802,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Fuhrmanvirinae,Fuhrmanvirinae|Pontosvirinae,Matsuvirus,Matsuvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4082,Vibrio phage 1.026.O._10N.222.49.C7,NC_049430.1,107,TRUE,75.88,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Pontosvirinae,Fuhrmanvirinae|Pontosvirinae,Nahantvirus,Nahantvirus|Dorisvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4083,Vibrio phage 1.097.O._10N.286.49.B3,NC_049431.1,98,TRUE,76.918,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Pontosvirinae,Fuhrmanvirinae|Pontosvirinae,Dorisvirus,Nahantvirus|Dorisvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,1600,Vibrio phage VBP47,NC_020848.1,115,TRUE,76.705,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Fuhrmanvirinae,Fuhrmanvirinae|Pontosvirinae,Stoningtonvirus,Stoningtonvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,1617,Vibrio phage VBP32,NC_020868.1,115,TRUE,76.718,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Fuhrmanvirinae,Fuhrmanvirinae|Pontosvirinae,Stoningtonvirus,Stoningtonvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,39,Pseudomonas phage vB_Pae575P-3,KX171209.1,92,TRUE,72.728,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Migulavirinae,Migulavirinae,Litunavirus,Litunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,441,Pseudomonas phage PAP02,MT080102.1,81,TRUE,73.345,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Migulavirinae,Migulavirinae,Litunavirus,Litunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,651,Pseudomonas phage vB_PaeP_TUMS_P121,MZ955867.1,91,TRUE,73.001,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Migulavirinae,Migulavirinae,Litunavirus,Litunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,1204,Pseudomonas phage LIT1,NC_013692.1,90,TRUE,72.544,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Migulavirinae,Migulavirinae,Litunavirus,Litunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,2010,Pseudomonas phage vB_PaeP_C2-10_Ab09,NC_024140.1,83,TRUE,72.028,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Migulavirinae,Migulavirinae,Litunavirus,Litunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,2198,Pseudomonas phage Pa2,NC_027345.1,95,TRUE,73.008,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Migulavirinae,Migulavirinae,Litunavirus,Litunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,2240,Pseudomonas phage YH6,NC_027388.1,90,TRUE,73.05,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Migulavirinae,Migulavirinae,Litunavirus,Litunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,2462,Pseudomonas phage DL64,NC_028885.1,90,TRUE,72.378,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Migulavirinae,Migulavirinae,Litunavirus,Litunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,2629,Pseudomonas phage YH30,NC_029101.1,86,TRUE,72.192,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Migulavirinae,Migulavirinae,Litunavirus,Litunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,2753,Pseudomonas phage PEV2,NC_031063.1,93,TRUE,72.697,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Migulavirinae,Migulavirinae,Litunavirus,Litunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,2789,Pseudomonas phage vB_PaeP_MAG4,NC_031104.1,94,TRUE,72.979,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Migulavirinae,Migulavirinae,Litunavirus,Litunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,2974,Pseudomonas phage PA26,NC_041907.1,88,TRUE,72.321,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Migulavirinae,Migulavirinae,Litunavirus,Litunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,5148,Pseudomonas phage VB_PaeP_VL1,OK665488.1,92,TRUE,73.308,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Migulavirinae,Migulavirinae,Litunavirus,Litunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,1203,Pseudomonas phage LUZ7,NC_013691.1,115,TRUE,74.901,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Migulavirinae,Migulavirinae,Luzseptimavirus,Luzseptimavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,2577,Pseudomonas phage KPP21,NC_029017.1,113,TRUE,73.42,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Migulavirinae,Migulavirinae,Luzseptimavirus,Luzseptimavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4024,Roseobacter phage RD-1410W1-01,NC_049372.1,77,TRUE,72.674,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Rhodovirinae,Rhodovirinae,Aoqinvirus,Aoqinvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,1160,Sulfitobacter phage EE36phi1,NC_012696.1,79,TRUE,73.325,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Rhodovirinae,Rhodovirinae,Aorunvirus,Aorunvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,1161,Silicibacter phage DSS3phi2,NC_012697.1,81,TRUE,74.611,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Rhodovirinae,Rhodovirinae,Aorunvirus,Aorunvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4087,Ruegeria phage vB_RpoP-V12,NC_049435.1,85,TRUE,74.675,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Rhodovirinae,Rhodovirinae,Aorunvirus,Aorunvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,2049,Dinoroseobacter phage DFL12phi1,NC_024367.1,86,TRUE,75.028,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Rhodovirinae,Rhodovirinae,Baltimorevirus,Baltimorevirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,640,Dinoroseobacter phage vB_DshP-R7L,MZ773648.1,83,TRUE,75.871,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Rhodovirinae,Rhodovirinae,Gonggongvirus,Gonggongvirus|Plymouthvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,3997,Roseovarius Plymouth podovirus 1,NC_049345.1,91,TRUE,74.704,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Rhodovirinae,Rhodovirinae,Plymouthvirus,Gonggongvirus|Plymouthvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4088,Ruegeria phage vB_RpoP-V13,NC_049436.1,79,TRUE,74.83,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Rhodovirinae,Rhodovirinae,Pomeroyivirus,Pomeroyivirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,1612,Sulfitobacter phage phiCB2047-B,NC_020862.2,75,TRUE,74.485,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Rhodovirinae,Rhodovirinae,Raunefjordenvirus,Raunefjordenvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4023,Dinoroseobacter phage DS-1410Ws-06,NC_049371.1,77,TRUE,76.466,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,Rhodovirinae,Rhodovirinae,Sanyabayvirus,Sanyabayvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,392,Pectobacterium phage Possum,MN812687.1,102,TRUE,73.752,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Cbunavirus,Cbunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,604,Kosakonia phage Kc283,MZ348421.1,91,TRUE,76.232,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Cbunavirus,Cbunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,3766,Pectobacterium phage vB_PatP_CB1,NC_048653.1,97,TRUE,76.041,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Cbunavirus,Cbunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,3767,Pectobacterium phage vB_PatP_CB4,NC_048654.1,100,TRUE,76.621,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Cbunavirus,Cbunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,3772,Pectobacterium phage phiA41,NC_048659.1,97,TRUE,75.764,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Cbunavirus,Cbunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,3817,Pectobacterium phage Nepra,NC_048704.1,92,TRUE,74.509,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Cbunavirus,Cbunavirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,542,Klebsiella phage vB_KpP_FBKp27,MW394388.1,93,TRUE,76.339,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Efbeekayvirus,Efbeekayvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,5020,Klebsiella phage vB_KpnP_P184,NC_055919.1,101,TRUE,76.617,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Efbeekayvirus,Efbeekayvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4922,Vibrio virus vB_VspP_SBP1,NC_055784.1,112,TRUE,78.071,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Electravirus,Electravirus,Lower clustered then no edges
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4961,Acinetobacter phage VB_ApiP_XC38,NC_055823.1,97,TRUE,79.328,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Exceevirus,Exceevirus,Lower clustered then no edges
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,157,Pseudomonas phage 98PfluR60PP,MH179480.1,92,TRUE,74.361,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Littlefixvirus,Littlefixvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,3810,Pseudomonas phage Littlefix,NC_048697.1,95,TRUE,74.895,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Littlefixvirus,Littlefixvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,3653,Vibrio phage 1.169.O._10N.261.52.B1,NC_048121.1,85,TRUE,72.29,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Schitoviridae,Schitoviridae,nan,nan,Mukerjeevirus,Mukerjeevirus,Fully clustered
